wav_filename,wav_filesize,transcript
common_voice_ar_19440884.wav,86060,تبدو شاحب الوجه
common_voice_ar_19440883.wav,106796,لا تقطع هذه الأشجار
common_voice_ar_19440885.wav,131372,بإمكان أي ولد القيام بذلك
common_voice_ar_19440887.wav,80684,ليس بعيداً
common_voice_ar_19440886.wav,93740,عمل طوال الأمس
common_voice_ar_19440888.wav,70700,شكراً لك
common_voice_ar_19440889.wav,64556,متى ستبدأ ؟
common_voice_ar_19440891.wav,79148,من أين أنت ؟
common_voice_ar_19440890.wav,130604,ألا يمكنك تكلم الإنجليزية ؟
common_voice_ar_19440892.wav,237356,النظرية الداروينية الباقون أحياء هم من يبقون على قيد الحياة
common_voice_ar_19440893.wav,81452,هل لديك حمى ؟
common_voice_ar_19440894.wav,110636,ليس من السهل حل المشكلة
common_voice_ar_19440896.wav,92204,الأشجار خضراء
common_voice_ar_19440897.wav,107564,لم تكن في المنزل البارحة
common_voice_ar_19440898.wav,116012,ماتت أمي عندما كنت صغيراً
common_voice_ar_19440904.wav,87596,بإمكانه المجيء
common_voice_ar_19440905.wav,89132,الجو ممطر
common_voice_ar_19440895.wav,301868,أصبح مشروع تتويبا ظاهرة إجتماعية و ثقافية مهمة في بلده الأم فرنسا
common_voice_ar_19440906.wav,109100,لديها ولد و ابنتين
common_voice_ar_19440907.wav,73772,متى الحفلة ؟
common_voice_ar_19440910.wav,99116,بالكاد لم يصدّقها أحد
common_voice_ar_19440908.wav,76844,هل تعرفك ؟
common_voice_ar_19440912.wav,150572,مليار شخص يتكلمون الإنجليزية
common_voice_ar_19440911.wav,217388,لا يحزنك أنك فشلت ما دمت تحاول الوقوف على قدميك من جديد
common_voice_ar_19440913.wav,132140,استيقظت في السابعة هذا الصباح
common_voice_ar_19440915.wav,116012,عندي ابنا خالة
common_voice_ar_19440914.wav,87596,أعرف تلك الفتاة
common_voice_ar_19440917.wav,109868,بنى سِياجاً حول بيته
common_voice_ar_19440919.wav,86060,وصلنا أولاً
common_voice_ar_19440916.wav,195884,لا يمكنني فهم ما تعنيه هذه الجملة بالضبط
common_voice_ar_19440922.wav,161324,ما هو برنامجك التلفزيوني المفضل ؟
common_voice_ar_19440920.wav,102188,قلت له أن يأتي
common_voice_ar_19440921.wav,145964,اشتريت كمبيوتر جديد الشهر الفائت
common_voice_ar_19440926.wav,138284,أعترف أني مخطئ
common_voice_ar_19440925.wav,141356,لم يعد هناك إلا القليل من الحليب
common_voice_ar_19440923.wav,98348,نظرت الفتاة حولها
common_voice_ar_19440924.wav,152108,أخبرني أندرو أنه لا يحب مارميتي
common_voice_ar_19440928.wav,118316,هناك كلب عند الباب
common_voice_ar_19440927.wav,153644,خرج الأولاد من الغرفة واحداً تلو الآخر
common_voice_ar_19440929.wav,108332,من فضلك أعرني كتابك
common_voice_ar_19440930.wav,121388,أُحَاوِلُ تَرْكَ مَكَانٍ لِلحَلْوَى
common_voice_ar_19440932.wav,115244,تركوا المشكلة بدون حل
common_voice_ar_19440931.wav,116012,كان ذاك أرنوبًا شريرًا
common_voice_ar_19440933.wav,158252,كنت أسبح كل يوم عندما كنت صغيراً
common_voice_ar_19440935.wav,78380,هذا كثير
common_voice_ar_19440937.wav,73772,لم أحبه
common_voice_ar_19440934.wav,178220,يوجد في هذا المتجر حلوى أكثر من المتجر الآخر
common_voice_ar_19440936.wav,152108,أخذت مايوكو قضمة من تفاحتي
common_voice_ar_19440938.wav,157484,لا يمكنني مساعدتك أكثر من ذلك
common_voice_ar_19440940.wav,97580,يناسبك اللون الأخضر
common_voice_ar_19440942.wav,88364,كنتَ مشغولاً
common_voice_ar_19440941.wav,149036,الكلمات لا يمكنها أن تعبر عن شكري لك
common_voice_ar_19440939.wav,112172,لا أشكّ لحظة في صدقك
common_voice_ar_19440943.wav,116012,جعلت أخي يصلح دراجتي
common_voice_ar_19440944.wav,78380,هل فهمت ؟
common_voice_ar_19440945.wav,97580,كان الكأس فارغا
common_voice_ar_19440947.wav,106028,لنأخذ استراحة قصيرة
common_voice_ar_19440946.wav,105260,يمكنك استخدام دراجتي
common_voice_ar_19440949.wav,129068,أيمكنني استخدام بطاقة إئتماني ؟
common_voice_ar_19440948.wav,198956,توقف جاك فجأة عن الكلام عندما دخلت ماري إلى الغرفة
common_voice_ar_19440950.wav,115244,علا وجه نانسي التعب
common_voice_ar_19440951.wav,137516,لدي الكثير من الواجبات هذا اليوم
common_voice_ar_19440952.wav,196652,لربما قابلته في مكان ما من قبل و لكني لا أذكر أين
common_voice_ar_19440953.wav,82220,قد رأيته
common_voice_ar_19440955.wav,113708,تمتعنا بالسباحة في النهر
common_voice_ar_19440954.wav,127532,كيف وجدت هذه الكتب النادرة ؟
common_voice_ar_19440962.wav,86060,لا أرى شيئاً
common_voice_ar_19440959.wav,86060,دائماً ما تنتقدني
common_voice_ar_19440963.wav,108332,تتكاثر الفئران بسرعة
common_voice_ar_19440965.wav,81452,ماذا لو فشِل ؟
common_voice_ar_19440964.wav,142892,هناك الكثير من الفنادق في وسط المدينة
common_voice_ar_19440971.wav,159020,من تدخل فيما لا يعنيه لقى ما لا يرضيه
common_voice_ar_19440972.wav,96044,أشعر أني رشيق
common_voice_ar_19440973.wav,103724,أنا في عجلة من أمري
common_voice_ar_19440974.wav,149036,توم و بيل يلعبان التنس كلاهما الآن
common_voice_ar_19440982.wav,113708,هل البنك بعيد عن هنا ؟
common_voice_ar_19440975.wav,139052,ستنطلق طائرتي عند الساعة السادسة
common_voice_ar_19440983.wav,108332,قعدنا في وسط الحجرة
common_voice_ar_19440981.wav,244268,في يوم من الأيام كان هناك مكتب بريدي على هذه الزاوية من الشارع
common_voice_ar_19440984.wav,87596,لربما تمطر غداً
common_voice_ar_19440988.wav,135212,حفظ الطلبة الكثير من القصائد
common_voice_ar_19440985.wav,166700,نحن مضطرون للتوقف عن تنفيذ خطتنا
common_voice_ar_19440992.wav,183596,أحتاج بصلة واحدة فقط لهذه الوصفة
common_voice_ar_19440993.wav,140588,إعزف لي مقطوعة لشوبان
common_voice_ar_19440994.wav,99884,و هنا تكمن المشكلة
common_voice_ar_19441002.wav,112940,لماذا لا تأكل الخضروات ؟
common_voice_ar_19440995.wav,112172,أمشي إلى المدرسة دائماً
common_voice_ar_19441001.wav,122924,سيارتي مصنوعة في ألمانيا
common_voice_ar_19441003.wav,102956,الحب و السلام
common_voice_ar_19441006.wav,83756,هو رجل حكمة
common_voice_ar_19441011.wav,135980,سأبقى في المنزل في حال أمطرت غداً
common_voice_ar_19441004.wav,150572,براين ذهب إلى المدرسة مع كيت
common_voice_ar_19441012.wav,133676,إنه صعب أن أتحدث ثلاث لغات
common_voice_ar_19441016.wav,112940,كنت أقرأ رواية حينها
common_voice_ar_19441013.wav,100652,صَبَاح الْخَيْر جَمِيْعاً
common_voice_ar_19441022.wav,92972,سأبقى في البيت
common_voice_ar_19441021.wav,88364,أيمكنني الجلوس ؟
common_voice_ar_19441019.wav,117548,كادت أن تتأخر عن المدرسة
common_voice_ar_19441030.wav,104492,أحدهم سرق محفظتي
common_voice_ar_19441023.wav,172076,الأرض ، المريخ ، و المشتري كلهم كواكب
common_voice_ar_19441028.wav,116780,إنه يشبه أباه كثيراً
common_voice_ar_19441031.wav,153644,هل أنت على ما يرام ؟   أنا بخير
common_voice_ar_19441034.wav,132908,هنالك الكثير من الأطفال في الحديقة
common_voice_ar_19441038.wav,185132,لا أستطيع أن أحتمل ذلك الصوت المزعج أكثر من ذلك
common_voice_ar_19441039.wav,112940,لا بد أنها غاضبة مني
common_voice_ar_19441040.wav,122924,هل سبق لك و أن زرت فلسطين؟
common_voice_ar_19441047.wav,122924,لماذا لم تستطع النوم ليلة أمس ؟
common_voice_ar_19441049.wav,117548,قطعت التفاحة بالسكين
common_voice_ar_19441046.wav,117548,أشكرك لأنك وضّحت لي ذلك
common_voice_ar_19441048.wav,157484,دفع عشرة دولارات فقط لذلك القميص
common_voice_ar_19441053.wav,118316,من الأفضل لك أن تبدأ الآن
common_voice_ar_19441059.wav,91436,أتعرف ما هي ؟
common_voice_ar_19441056.wav,77612,ها قد أتى
common_voice_ar_19441058.wav,132140,ما الذي أغضبك بهذا الشكل ؟
common_voice_ar_19441057.wav,107564,حمّامك جاهز
common_voice_ar_19441066.wav,98348,هل يمكنك القدوم ؟
common_voice_ar_19441062.wav,140588,إنه لا يعرف كيف يقود سيارة
common_voice_ar_19441067.wav,116780,لا بد من وجود طريقة ما
common_voice_ar_19441070.wav,110636,هاجم الجميع رأيي
common_voice_ar_19441069.wav,79916,أين بيتك ؟
common_voice_ar_19441068.wav,89132,لن يصلح ذلك
common_voice_ar_19441076.wav,133676,كن يركض أسرع منك
common_voice_ar_19441077.wav,82220,تبدو مجهداً
common_voice_ar_19441078.wav,114476,إنها تتناول العشاء
common_voice_ar_19441079.wav,148268,البارحة كانت ليلة عيد ميلادي
common_voice_ar_19441085.wav,89132,أعطتني هدية
common_voice_ar_19441086.wav,89900,شكراً جزيلاً
common_voice_ar_19441087.wav,75308,توم في البيت
common_voice_ar_19441089.wav,106028,هل أنهيت واجباتك ؟
common_voice_ar_19441088.wav,141356,هل سيأتي ؟  ،  لا ، لا أعتقد ذلك
common_voice_ar_19441090.wav,100652,عن ماذا تبحث ؟
common_voice_ar_19441091.wav,120620,شك المحامي في براءته
common_voice_ar_19441096.wav,107564,سأشتري له قلماً
common_voice_ar_19441100.wav,92204,أحبها و تحبني
common_voice_ar_19441099.wav,104492,ليس لديّ إخوة
common_voice_ar_19441106.wav,135212,من المهم أن تتذكر من هم أصدقاؤك
common_voice_ar_19441098.wav,166700,بالفعل كان قد بدأ الاقتراض من البنوك
common_voice_ar_19441107.wav,76076,كم عمرك ؟
common_voice_ar_19441108.wav,146732,ضيعني صغيراً وحملني دمه كبيراً
common_voice_ar_19441110.wav,118316,كادت أن تصدمني سيارة
common_voice_ar_19441109.wav,124460,لماذا عادت إلى المنزل باكراً ؟
common_voice_ar_19441116.wav,125996,فاطمة أكبر طالبة في فصلنا
common_voice_ar_19441118.wav,116780,حاولت أن أغير الموضوع
common_voice_ar_19441117.wav,92204,اِبقَ بعيداً عني
common_voice_ar_19441119.wav,94508,هل ستساعدني ؟
common_voice_ar_19441120.wav,142124,أي طالب بإمكانه حل هذه المسألة
common_voice_ar_19441126.wav,94508,سأعود بعد قليل
common_voice_ar_19441128.wav,101420,دعني أساعدك في عملك
common_voice_ar_19441127.wav,125996,لم يكن أندرو صريحًا في هذا الشأن
common_voice_ar_19441136.wav,96812,سررت بمعرفتك
common_voice_ar_19441129.wav,116012,سأشاهد التلفاز هذا المساء
common_voice_ar_19441130.wav,102956,تدرس أختي في الجامعة
common_voice_ar_19441137.wav,119084,نجا من الحادثة شخص واحد
common_voice_ar_19441139.wav,126764,هوايتي زيارة المعابد القديمة
common_voice_ar_19441138.wav,176684,نظرياً ، ما أقوم به متعلق بالرياضيات
common_voice_ar_19441146.wav,102188,هل تسبح بسرعة أيضاً ؟
common_voice_ar_19441140.wav,146732,تحافظ على غرفتها مرتبة دوماً
common_voice_ar_19441147.wav,140588,ما الشهادة التي تخرجت بها من الجامعة ؟
common_voice_ar_19441149.wav,75308,إنتحرت
common_voice_ar_19441148.wav,86828,أريد الذهاب معك
common_voice_ar_19441150.wav,92204,هل تعتقد أنه مات ؟
common_voice_ar_19441157.wav,129068,معدلات الكولسترول في دمي عالية
common_voice_ar_19441156.wav,105260,فبدأ الطبيب بمعاينتها
common_voice_ar_19441159.wav,89132,إلى أين ستذهب ؟
common_voice_ar_19441160.wav,88364,كيف حال الجميع ؟
common_voice_ar_19441158.wav,139820,كان الجو حاراً جداً عصر اليوم
common_voice_ar_19441166.wav,120620,لقد خالفت القوانين
common_voice_ar_19441170.wav,119084,حاولت أن أجعله يساعدني
common_voice_ar_19441172.wav,135212,وجبة المقدمة بشكل جيد لا تنسى
common_voice_ar_19441174.wav,77612,هذه جملة
common_voice_ar_19441175.wav,185900,عادة ما يكون الأطفال ماهرين جداً في تعلم اللغات
common_voice_ar_19441178.wav,84524,أولادي نعمة
common_voice_ar_19441176.wav,93740,عليك أن تبدأ حالاً
common_voice_ar_19441183.wav,164396,إتحدت الدول الثلاث ليكوّنوا دولة واحدة
common_voice_ar_19441184.wav,112940,المحل مغلق يوم الأحد
common_voice_ar_19441185.wav,124460,إذا لم يكن الآن ، فمتى ؟
common_voice_ar_19441186.wav,129068,هذه الرسالة موجهة إليك
common_voice_ar_19441194.wav,106796,بيتك يحتاج لإصلاح
common_voice_ar_19441193.wav,118316,يوماً ما سنسافر إلى الهند
common_voice_ar_19441192.wav,229676,الأسلحة النارية ليست من يقتل البشر البشر هم من يقتل البشر
common_voice_ar_19441195.wav,108332,اعتقدت أنه مريض
common_voice_ar_19441201.wav,131372,ستنطلق الحافلة بعد خمس دقائق
common_voice_ar_19441204.wav,99884,التكرار أم الحفظ
common_voice_ar_19441202.wav,143660,ما نوع الأكلات اليابانية التي تحبها ؟
common_voice_ar_19441205.wav,122156,أعدت لنفسها طعاماً شهياً
common_voice_ar_19441206.wav,122924,ذهبت إلى هناك مرات عديدة
common_voice_ar_19441208.wav,132140,يصعب علي قراءة هذا الكتاب
common_voice_ar_19441207.wav,122156,رجاءً أطفئ التلفاز
common_voice_ar_19441209.wav,104492,لديها المئات من الكتب
common_voice_ar_19441213.wav,141356,جيم ولد في العام الذي ولد فيه هو
common_voice_ar_19441216.wav,109868,تقع المحطة غرب الفندق
common_voice_ar_19441217.wav,122924,لماذا أنت في عجلة من أمرك هكذا ؟
common_voice_ar_19441218.wav,94508,الكل يحبونها
common_voice_ar_19441219.wav,97580,أيمكنك مساعدتي ؟
common_voice_ar_19441220.wav,94508,عمل بجد
common_voice_ar_19441236.wav,119852,يجب عليك البدأ قريبا
common_voice_ar_19441238.wav,109100,عادة ما يقع الأطفال
common_voice_ar_19441237.wav,133676,بالمناسبة ، هل زرت هوكايدو من قبل ؟
common_voice_ar_19441239.wav,129836,والان انظر الى انحراف الاشياء
common_voice_ar_19441240.wav,165164,توقف كِن عن الكلام و بدأ بالأكل
common_voice_ar_19441247.wav,88364,يبدو أنه مريض
common_voice_ar_19441248.wav,107564,هذا لأنكِ فتاة
common_voice_ar_19441246.wav,183596,بائع خضار متخصص في بيع الفواكه والخضروات
common_voice_ar_19441249.wav,121388,لا تحتقر إنساناً لأنه فقير
common_voice_ar_19441250.wav,104492,عرض هذا النهر ميل
common_voice_ar_19441256.wav,86060,لم أعرف أنها مريضة
common_voice_ar_19441257.wav,89900,نزلت عن السقف
common_voice_ar_19441258.wav,94508,هم في نفس السن
common_voice_ar_19441259.wav,96044,مريم ذات خلق
common_voice_ar_19441261.wav,89900,متى ستعود إلى البيت ؟
common_voice_ar_19441260.wav,116780,متى تخلد إلى النوم عادةً ؟
common_voice_ar_19441262.wav,104492,اِمضغ طعامك جيداً
common_voice_ar_19441263.wav,86828,ليس عنده حبيبة
common_voice_ar_19441264.wav,86060,يَنْبَغِيْ أَنْ تَنَام
common_voice_ar_19441265.wav,81452,من يدرب الفريق ؟
common_voice_ar_19441269.wav,135212,اشترى لنا عمّي جهاز تلفاز جديد
common_voice_ar_19441272.wav,86060,أنت ولد مُطيع
common_voice_ar_19441273.wav,88364,درّسني التاريخ
common_voice_ar_19441275.wav,103724,طلب منا أن نساعده
common_voice_ar_19441274.wav,130604,لدي صديق يعيش في سابورو
common_voice_ar_19441287.wav,124460,أبي لا يقرأ كتاباً الآن
common_voice_ar_19441288.wav,86828,أتمتلك سيارة ؟
common_voice_ar_19441289.wav,79148,لا أريد العمل
common_voice_ar_19441292.wav,109868,عملت بجد الشهر الماضي
common_voice_ar_19441290.wav,169772,كانت ترتدي حذاءً ذا لون بني غامق
common_voice_ar_19441294.wav,122924,تُصاب زوجتي بالبرد بسهولة
common_voice_ar_19441299.wav,98348,أنت في مكان آمن
common_voice_ar_19441298.wav,178220,ليس بإمكان جوجل أن يجد كل شيء على الإنترنت
common_voice_ar_19441300.wav,66860,ما اسمك ؟
common_voice_ar_19442522.wav,125228,أعرف أخاك جيداً
common_voice_ar_19442524.wav,76076,تمشّيت
common_voice_ar_19442523.wav,91436,سأقرأ كتاباً
common_voice_ar_19442525.wav,95276,أعرف عنوانها
common_voice_ar_19442527.wav,104492,سمع صراخاً
common_voice_ar_19442526.wav,118316,من فضلك اتصل بي قبل أن تأتي
common_voice_ar_19442528.wav,137516,وصلت الطائرة في التاسعة بالضبط
common_voice_ar_19442530.wav,82220,أُدعى بوب
common_voice_ar_19442531.wav,120620,لقد مات بطريقة مأساوية
common_voice_ar_19442529.wav,146732,ما زالت تمطر منذ ليلة البارحة
common_voice_ar_19442532.wav,109868,من الصعب ترجمة الشعر
common_voice_ar_19442533.wav,143660,على الأصدقاء مساعدة بعضهم البعض
common_voice_ar_19442535.wav,81452,غضب
common_voice_ar_19442534.wav,128300,أي فصل من السنة تفضل ؟
common_voice_ar_19442536.wav,133676,من الأفضل لك أن تستغل الفرصة
common_voice_ar_19442537.wav,139820,من يعزف على البيانو ؟
common_voice_ar_19442539.wav,90668,آلن شاعر
common_voice_ar_19442538.wav,119084,أذهب كل سنة
common_voice_ar_19442540.wav,121388,متى اخترعت الطباعة ؟
common_voice_ar_19442541.wav,75308,لم لا ؟
common_voice_ar_19442543.wav,89132,إبحث تجد
common_voice_ar_19442542.wav,119852,هذا الحلم سَيَتَحَقَّقْ
common_voice_ar_19442544.wav,97580,أوافقك الرأي
common_voice_ar_19442545.wav,129836,كنت متعباً جداً ليلة البارحة
common_voice_ar_19442547.wav,122924,تم إيصال البضائع بالأمس
common_voice_ar_19442546.wav,135212,الموسيقى لغة عالمية
common_voice_ar_19442548.wav,125228,تلك الدمية هدية من عمتي
common_voice_ar_19442551.wav,90668,إنها لأخي
common_voice_ar_19442550.wav,182828,لقد بقيت في المنزل لأنني كنت مصاباً بالزكام
common_voice_ar_19442552.wav,125228,أريد أن أذهب إلى اليابان
common_voice_ar_19442553.wav,134444,هذه الدمية هدية من خالتي
common_voice_ar_19442554.wav,135980,كان هناك حديقة عند كل منزل
common_voice_ar_19442556.wav,92204,ألست متعباً ؟
common_voice_ar_19442555.wav,91436,أنت غنيّ
common_voice_ar_19442557.wav,113708,كان المنتزه مليئاً بالناس
common_voice_ar_19442559.wav,100652,ماذا ستفعل بها ؟
common_voice_ar_19442560.wav,145964,وفجأة ظهرت ثلاث كلاب أمامنا
common_voice_ar_19442558.wav,124460,لا أذكر لحن تلك الأغنية
common_voice_ar_19442561.wav,96812,سأذهب معك
common_voice_ar_19442563.wav,94508,أصبت بالبرد
common_voice_ar_19442562.wav,116780,أريد الذهاب إلى طوكيو
common_voice_ar_19442564.wav,104492,ماذا عليّ أن أفعل ؟
common_voice_ar_19442565.wav,103724,أنا في بيت جديد
common_voice_ar_19442566.wav,135212,سافرت إلى إيطاليا الصيف الفائت
common_voice_ar_19442568.wav,111404,ضع المسدس على الطاولة
common_voice_ar_19442567.wav,142124,لا تنسَ أن تضع طابعاً على رسالتك
common_voice_ar_19442569.wav,162092,لم يسبق لي أن شاهدت منظرا أجمل من ذلك
common_voice_ar_19442571.wav,98348,أنا مشتاق لك
common_voice_ar_19442570.wav,114476,نعم ، ذلك صحيح
common_voice_ar_19442572.wav,114476,أنت كثير الكلام
common_voice_ar_19442574.wav,97580,أريد حياة أبدية
common_voice_ar_19442573.wav,102188,قدماها طويلتان
common_voice_ar_19442575.wav,122924,هل سجلوا أسماءهم للتصويت؟
common_voice_ar_19442576.wav,120620,هذه نقطة مهمة جداً
common_voice_ar_19442578.wav,101420,إنها غالية جداً
common_voice_ar_19442577.wav,156716,كان من الغباء مني أن أقترف خطأً كهذا
common_voice_ar_19442579.wav,131372,هذه هي الكاميرا الوحيدة لدي
common_voice_ar_19442581.wav,116780,الصين غنية بالموارد الطبيعية
common_voice_ar_19442580.wav,152876,لا أنا آسف ، عليّ العودة مبكراً
common_voice_ar_19442582.wav,113708,اخلع حذاءك
common_voice_ar_19442583.wav,87596,من هذه الفتاة ؟
common_voice_ar_19442584.wav,92972,لدي حجز
common_voice_ar_19442586.wav,93740,من فضلك لا تبكي
common_voice_ar_19442585.wav,122156,الإنجليزية لغة عالمية
common_voice_ar_19442587.wav,139820,إنها تعيش في بيت ذا طابقين
common_voice_ar_19442588.wav,106028,طلبت مني المساعدة
common_voice_ar_19442590.wav,98348,ذهبت أمي إلى السوق
common_voice_ar_19442591.wav,139820,يتكون الماء من هيدروجين و أكسجين
common_voice_ar_19442598.wav,125996,هذا المنتزه يذكّرني بطفولتي
common_voice_ar_19442593.wav,135212,يمكنك العودة إلى البيت لو أردت
common_voice_ar_19442589.wav,158252,كما قلت ، كان قد استغل الرسالة بسرعة كبيرة
common_voice_ar_19442599.wav,126764,لدي سيارة حمراء جديدة
common_voice_ar_19442601.wav,94508,سأدفع الفاتورة
common_voice_ar_19442600.wav,136748,وكان مليئًا بالخوف الغريب والواضح
common_voice_ar_19442607.wav,177452,أردتُ مرّةً أن أتخصّصَ في الفيزياء الفلكيّة
common_voice_ar_19442608.wav,148268,وحتى في وقت مبكر من الرحلة ، أيضا
common_voice_ar_19442609.wav,106796,اتهمتني بأني كاذب
common_voice_ar_19442610.wav,100652,الصبر مفتاح الفرج
common_voice_ar_19442611.wav,112172,ليتني كنت أعرف أين هو
common_voice_ar_19442612.wav,114476,شعر بيدها على كتفه
common_voice_ar_19442614.wav,122924,أعمل لصالح شركة نفط
common_voice_ar_19442615.wav,82220,ماذا تتعلم ؟
common_voice_ar_19442613.wav,149804,الإنجليزية لغة صعبة ، أليس كذلك ؟
common_voice_ar_19442616.wav,106028,إنه يتحسّن كل يوم
common_voice_ar_19442619.wav,73772,تعال إلى هنا
common_voice_ar_19442617.wav,142892,أسرع و إلا تأخرت
common_voice_ar_19442618.wav,134444,رنّ الجرس عندما كنت أتغدّى
common_voice_ar_19442620.wav,90668,إتبع تلك السيارة
common_voice_ar_19442621.wav,87596,لم لن تأتِ معنا ؟
common_voice_ar_19442622.wav,93740,كان ذلك صعب التصديق
common_voice_ar_19442623.wav,106028,تنافس عشر فرق على الجائزة
common_voice_ar_19442624.wav,114476,متى يمكننا الأكل ؟
common_voice_ar_19442628.wav,124460,حضر اللقاء عدد من أصحاب الإختصاص
common_voice_ar_19442625.wav,110636,ذهب جون إلى فرنسا بالأمس
common_voice_ar_19442632.wav,87596,هل غاب أحد اليوم ؟
common_voice_ar_19442633.wav,69164,في ماذا تفكر ؟
common_voice_ar_19442635.wav,64556,هل تسكن هنا ؟
common_voice_ar_19442636.wav,77612,منزلك رائع
common_voice_ar_19442634.wav,179756,وعشرين رجلا يستطيعون احتجازها بالرماح والسهام
common_voice_ar_19442637.wav,88364,من كتب هذا الكتاب ؟
common_voice_ar_19442638.wav,122924,كم تبعد الحديقة عن منزلك ؟
common_voice_ar_19442639.wav,156716,هل تستطيع أن تخبرني كيف أصل إلى هذا المطعم ؟
common_voice_ar_19442641.wav,105260,إنه لا يسكن في حيي
common_voice_ar_19442640.wav,141356,عادة أرجع إلى البيت في الساعة الرابعة
common_voice_ar_19442642.wav,100652,على الأقل قل شكراً
common_voice_ar_19442643.wav,153644,شكراً لمجيئك كل هذه المسافة لتودعني
common_voice_ar_19442645.wav,117548,أذكر أني سمعت قصة مشابهة
common_voice_ar_19442644.wav,235052,خسائرنا بين الشباب والشابات هناك تسبب لأمريكا بالغ الحزن و الألم
common_voice_ar_19442646.wav,132140,أرني ذراعك المجروح من فضلك
common_voice_ar_19442647.wav,83756,أنت صديقي
common_voice_ar_19442648.wav,112940,أُغلقت الكثير من المحالّ
common_voice_ar_19442649.wav,110636,كانت ترتدي فستاناً أحمراً
common_voice_ar_19442650.wav,122156,ذهبت إلى السوق مرة في الأسبوع
common_voice_ar_19442651.wav,131372,سأتصل بهم غداً حين أرجع
common_voice_ar_19442652.wav,133676,هناك الكثير من الغزلان في نارا
common_voice_ar_19442653.wav,102188,أشتاق إليك كثيراً
common_voice_ar_19442658.wav,126764,إنه يتحسّن يوماً بعد يوم
common_voice_ar_19442660.wav,86060,لم أنت وحدك ؟
common_voice_ar_19442661.wav,88364,من كسر هذا ؟
common_voice_ar_19442662.wav,86060,ارسم لي خروفاً
common_voice_ar_19442663.wav,73772,عما تتحدث ؟
common_voice_ar_19442664.wav,85292,لا تلعب هنا
common_voice_ar_19442665.wav,82988,من يريد الحرب ؟
common_voice_ar_19442666.wav,90668,هل غسلت السيارة ؟
common_voice_ar_19442668.wav,124460,سوف تكتب رسالة بعد المدرسة
common_voice_ar_19442667.wav,133676,أيضا ، أريد المعلومات
common_voice_ar_19442669.wav,104492,أردت الذهاب إلى هناك
common_voice_ar_19442670.wav,82220,أليست طبيبة ؟
common_voice_ar_19442672.wav,90668,إنها غاضبة عليّ
common_voice_ar_19442673.wav,82220,إنك لم تفهم
common_voice_ar_19442671.wav,109100,إنها ميتة منذ عشر سنوات
common_voice_ar_19442674.wav,99116,إنها تحب القراءة
common_voice_ar_19442675.wav,89900,أنت محقّ
common_voice_ar_19442676.wav,102956,لا يمكنني أن أصدق
common_voice_ar_19442920.wav,81452,تعال هنا
common_voice_ar_19442925.wav,92972,حاولت الإنتحار
common_voice_ar_19442926.wav,96044,من الممكن أن لا تأتي
common_voice_ar_19442927.wav,97580,توم لا يحب الجبنة
common_voice_ar_19442928.wav,122924,انا اسكن في بيت ذو طابقين
common_voice_ar_19442929.wav,169004,ما الذي تحبه أكثر ، التفاح أو الموز ؟
common_voice_ar_19442931.wav,105260,إنّ الكتابَ سهلٌ
common_voice_ar_19442930.wav,142124,هل سمح لك عمك أن تقود سيارته ؟
common_voice_ar_19442932.wav,86828,إنه من فرنسا
common_voice_ar_19442933.wav,141356,بإمكانها تحدث ثلاثة لغات
common_voice_ar_19442935.wav,129068,معظم الناس لا يعرفون عن الخطة
common_voice_ar_19442934.wav,98348,هل أضعت شيئاً هنا ؟
common_voice_ar_19442936.wav,238892,أنقذها توم من الحريق
common_voice_ar_19442937.wav,155948,بعد كل شيء ، كان مجرد خطأ في الحكم
common_voice_ar_19442942.wav,95276,بدأ يشعر بالمرض
common_voice_ar_19442944.wav,110636,ماذا فعلت في إجازتك ؟
common_voice_ar_19442951.wav,126764,نمت مباشرة بعد عودتي إلي البيت
common_voice_ar_19442950.wav,202796,من شأن هذا الدواء أن يخفف من شأن حدة صداع رأسك
common_voice_ar_19442952.wav,106796,أتوقع منك أن تساعدني
common_voice_ar_19442953.wav,103724,لديك أخوين أكبر منك
common_voice_ar_19442955.wav,97580,ليس لديك أي حُمّى
common_voice_ar_19442954.wav,105260,سأترك القرار الأخير لك
common_voice_ar_19442956.wav,109868,عملت في المزرعة طوال اليوم
common_voice_ar_19442957.wav,165932,ستشعر بتحسن إذا تناولت هذه الحبوب
common_voice_ar_19442958.wav,103724,بدأوا واحداً تلو الآخر
common_voice_ar_19442959.wav,105260,أنا أيضاً لا يعجبني ذلك
common_voice_ar_19442965.wav,92204,أنت تستحق الجائزة
common_voice_ar_19442966.wav,79916,من ذلك الشخص ؟
common_voice_ar_19442968.wav,109100,وصلت متأخراً ليلة أمس
common_voice_ar_19442967.wav,116780,زرنا طوكيو مرات عديدة
common_voice_ar_19442969.wav,104492,لم يكن هناك أحد
common_voice_ar_19442972.wav,73772,العلم قوة
common_voice_ar_19442977.wav,98348,كلبك سمين للغاية
common_voice_ar_19442976.wav,96812,هل انتهيت من فطورك ؟
common_voice_ar_19442978.wav,103724,كانت ماري في المجر
common_voice_ar_19442979.wav,122924,من فضلك ساعدني في حل واجبي
common_voice_ar_19442981.wav,82220,إنها لذيذة
common_voice_ar_19442980.wav,144428,ذهب براين إلى المدرسة مع كيت
common_voice_ar_19442982.wav,106028,اتهمتني بأني كذبت
