wav_filename,wav_filesize,transcript
common_voice_ar_19261938.wav,99884,مُلئت الحافلة
common_voice_ar_19261939.wav,119084,كيف لك أن تقول ذلك ؟
common_voice_ar_19261949.wav,184364,تأخرت بسبب زحمة الطريق الشديدة
common_voice_ar_19261948.wav,144428,لبس الرجل قناع نمر
common_voice_ar_19261947.wav,98348,سأشتري سيارة
common_voice_ar_19261946.wav,132908,يحتاج العشب إلى التشذيب
common_voice_ar_19261955.wav,126764,صداقتك تعني لي الكثير
common_voice_ar_19261957.wav,92204,عندي مشكلة
common_voice_ar_19261958.wav,138284,الكثير من المشاهير يأتون إلى هنا
common_voice_ar_19261956.wav,129068,أنتم معلّمون
common_voice_ar_19261969.wav,94508,تسلق القرد الشجرة
common_voice_ar_19261959.wav,99884,الكل كان سعيداً
common_voice_ar_19261970.wav,115244,كوالالمبور تستحق الزيارة
common_voice_ar_19261971.wav,82988,ضلّت طريقها
common_voice_ar_19261972.wav,144428,سوف أسافر في مارس آذار
common_voice_ar_19261979.wav,113708,إنه يتحسّن يوماً بعد يوم
common_voice_ar_19261981.wav,113708,أحب أكل اللازانيا
common_voice_ar_19261983.wav,130604,تظاهر بأنه طبيب
common_voice_ar_19152216.wav,182060,ذهبَتْ إلى ألمانيا لتدرس الطب
common_voice_ar_19261982.wav,98348,غالباً سيهطل الثلج غداً
common_voice_ar_19261973.wav,230444,إذا أردت الحصول على دراجة جديدة ، من الفضل لك أن تبدأ بتوفير النقود
common_voice_ar_19152217.wav,122156,لماذا لا يمكنك القدوم ؟
common_voice_ar_19152218.wav,99884,له دين علي
common_voice_ar_19152223.wav,109100,لا يمكنني تحدث اليابانية
common_voice_ar_19152220.wav,105260,هذه عصافير
common_voice_ar_19152224.wav,99116,أريد أن أعرف رأيك
common_voice_ar_19152221.wav,132140,لا أذكر كيف أقول شكراً بالألمانية
common_voice_ar_19152226.wav,208940,العلم يرفع بيتاً لا عماد له والجهل يهدم بيت العز والشرف
common_voice_ar_19152228.wav,102188,أتريد الاخضر أم الازرق ؟
common_voice_ar_19152225.wav,123692,بكم هذه الدراجة الجبلية ؟
common_voice_ar_19152229.wav,88364,أحياناً نخطئ
common_voice_ar_19152230.wav,86060,لربما جاءت غداً
common_voice_ar_19152227.wav,132908,تأكد جيدا من اغلاق الباب قبل ان تغادر
common_voice_ar_19152231.wav,122156,علمني كيف أحل هذه المشكلة
common_voice_ar_19152233.wav,96812,رأيتها تدخل الغرفة
common_voice_ar_19152232.wav,106796,أعلم أنه يراقبني
common_voice_ar_19152234.wav,89132,إنه فنّان مشهور
common_voice_ar_19152235.wav,88364,قُتِلَ بالسيف
common_voice_ar_19152236.wav,92972,الأرض كروية
common_voice_ar_19152238.wav,97580,هل تلك دراجتك ؟
common_voice_ar_19152237.wav,151340,من الأفضل أن تذهب الآن قبل أن تفوتك الحافلة
common_voice_ar_19152239.wav,135980,هاملت مسرحية لشكسبير
common_voice_ar_19152240.wav,159788,علينا أن نهتمّ بالمحافظة على تراثنا الوطني
common_voice_ar_19152241.wav,92972,اتبع قلبك فحسب
common_voice_ar_19152242.wav,192044,أنا أتحدث عن هذا القلم ، وليس عن ذاك الموجود هناك على المكتب
common_voice_ar_19152243.wav,91436,ليس ذلك من شأنك
common_voice_ar_19152244.wav,114476,أتعرف طريقة لعب الشطرنج ؟
common_voice_ar_19152245.wav,100652,أي طفل يمكنه فعل ذلك
common_voice_ar_19152246.wav,134444,ستُنشر روايتها الجديدة الشهر القادم
common_voice_ar_19152248.wav,84524,هَل تُحِب الْغِنَاء ؟
common_voice_ar_19152249.wav,139052,هل لي أن أستعير مضربك اليوم ؟
common_voice_ar_19152247.wav,102188,حاول أن يتخلص من النمل
common_voice_ar_19152250.wav,98348,هل عندك ما تريد قوله ؟
common_voice_ar_19359972.wav,202028,أعز مكان في الدنا سرج سابح وخير جليس في الزمان كتاب
common_voice_ar_19359973.wav,102188,إنها في الحمام
common_voice_ar_19359974.wav,86828,هذا هو السؤال
common_voice_ar_19359975.wav,130604,أريد أن أشرب فنجاناً من القهوة
common_voice_ar_19359976.wav,230444,المال لا يجلب السعادة لكن يسمح لنا ان نعيش تعاستنا برفاهية
common_voice_ar_19360003.wav,99884,ركز في دراسته
common_voice_ar_19360004.wav,84524,نسيت أن أسأله
common_voice_ar_19360005.wav,119084,هناك اثنا عشر شهرًا في السنة
common_voice_ar_19360006.wav,119084,أسرع و لن تتأخر على المدرسة
common_voice_ar_19360017.wav,103724,تبدو مسروراً اليوم
common_voice_ar_19360018.wav,136748,لا يمكنك السباحة ، صحيح ؟
common_voice_ar_19360019.wav,86828,تبدو حزيناً
common_voice_ar_19360020.wav,115244,أسرع و إلا فاتك الباص
common_voice_ar_19360021.wav,138284,أعتقد أنه سيصبح غنياً يوماً ما
common_voice_ar_19360022.wav,109868,كان باسط رجلاً شرسًا
common_voice_ar_19360023.wav,121388,طوكيو هي أكبر مدينة في اليابان
common_voice_ar_19360024.wav,88364,أنا مسرور لسماع ذلك
common_voice_ar_19360025.wav,144428,ظننتُكِ تحبين تعلم أشياءَ جديدة
common_voice_ar_19360026.wav,169004,عندنا قطتان ، إحداهما بيضاء و الأخرى سوداء
common_voice_ar_19384347.wav,165164,أمي تقرأ مجلة
common_voice_ar_19384348.wav,92204,زوجتي طبيبة
common_voice_ar_19384361.wav,134444,لا أعلم إذا ما كان لا يزال معي
common_voice_ar_19384362.wav,94508,أريد أن أجرب ذلك
common_voice_ar_19384366.wav,102188,بارد كالثلج
common_voice_ar_19384372.wav,138284,سئمت من تحمل تباهيه بنفسه
common_voice_ar_19384374.wav,103724,أطلق عليّ الرّصاص
common_voice_ar_19152219.wav,188204,أفاعي الكوبرا تكون دائمًا متيقظة إلى أبعد الحدود
common_voice_ar_19384378.wav,109868,طموحها هو أن تصبح سفيرة
common_voice_ar_19360002.wav,92204,الحساب عليّ
common_voice_ar_19384386.wav,98348,أخبرني عنها
common_voice_ar_19384380.wav,215084,تريد كأساً آخر من الشاي ؟ أعددت لك كأساً منذ لحظات قليلة
common_voice_ar_19384365.wav,96044,حبل الكذب صغير
common_voice_ar_19384388.wav,115244,أمي تعد كعكة لأبي
common_voice_ar_19384376.wav,153644,لقد تم اختراع الطائرة الورقية قبل ألفَيْ عام
common_voice_ar_19380898.wav,169004,وكانت هذه محادثتهم الوحيدة طوال الوجبة
common_voice_ar_19384387.wav,98348,و كيف لي أن أعلم ؟
common_voice_ar_19380903.wav,134444,قرابة الألف شاركوا في المظاهرة
common_voice_ar_19380913.wav,126764,المكتبة في الطابق الرابع
common_voice_ar_19380914.wav,153644,القطار سينطلق في غضون عشر دقائق
common_voice_ar_19380915.wav,92204,هنا موقع الحادث
common_voice_ar_19380911.wav,163628,كنت أمتلك سيارة نيسان قبل أن أمتلك هذه
common_voice_ar_19380922.wav,122924,جلبت لي عمتي بعض الأزهار
common_voice_ar_19380921.wav,129068,أريد أن أحجز طاولة لشخصيْن
common_voice_ar_19380923.wav,126764,لا تنس أن لدينا واجباً
common_voice_ar_19380912.wav,129068,يقولون بأنه لن يرجع
common_voice_ar_19380925.wav,125228,أجبروها على الإعتراف
common_voice_ar_19380945.wav,121388,لديها رجلان طويلتان
common_voice_ar_19380944.wav,82988,ألا تبصر ؟
common_voice_ar_19386505.wav,80684,هذه كتبي
common_voice_ar_19380896.wav,311084,إنه خطر أن تقود بتهور
common_voice_ar_19386506.wav,103724,كيف حالك يا آنسة جون ؟
common_voice_ar_19386508.wav,102188,هل لك أن تغلق الباب ؟
common_voice_ar_19386511.wav,165164,لم أكن لأفعل ذلك بدونك ، شكراً لك
common_voice_ar_19386509.wav,117548,هل يمكنني مساعدتك؟
common_voice_ar_19380924.wav,92204,أحضرها لي
common_voice_ar_19386512.wav,121388,إنه يقود بسرعة عالية
common_voice_ar_19386516.wav,126764,أمي أكبر من أبي سناً
common_voice_ar_19386514.wav,102188,شيء لا يُصدق
common_voice_ar_19386525.wav,125228,سأحاول مرة أخرى ، شكراً لك
common_voice_ar_19386527.wav,103724,إنها ذكية جداً
common_voice_ar_19386528.wav,111404,قاست الممرضة حرارته
common_voice_ar_19386520.wav,99884,فاجأنا العدو
common_voice_ar_19386517.wav,106028,هنّ أخواتي
common_voice_ar_19386526.wav,125228,هذه السيارة أكبر من تلك
common_voice_ar_19386537.wav,157484,فكرة جيدة أن نلعب الشوقي بعد الغداء
common_voice_ar_19386538.wav,102188,بيته هو بيت العائلة
common_voice_ar_19386529.wav,182828,أيمكنني أن أستعير مضرب التنس خاصتك لليوم ؟
common_voice_ar_19386541.wav,99884,حاول أن تهدأ
common_voice_ar_19220763.wav,195884,نحن ذاهبون إلى وسط المدينة لنأكل البيتزا
common_voice_ar_19220765.wav,129068,أحب القطط والكلاب
common_voice_ar_19220766.wav,121388,رنّ الجرس عندما كنت أتغدّى
common_voice_ar_19386540.wav,115244,اِشتريت دراجة جديدة
common_voice_ar_19220769.wav,132908,تحيا اللغة الفارسية
common_voice_ar_19220767.wav,102188,شاهدت التلفاز هذا الصباح
common_voice_ar_19220768.wav,240428,وقال أيضا عضو مجلس الشيوخ ، تشونسي ديب ،
common_voice_ar_19220770.wav,122924,طلى دراجته بالأحمر
common_voice_ar_19220771.wav,117548,عيد ميلاد سعيد
common_voice_ar_19220772.wav,117548,ركّزت على شيء واحد
common_voice_ar_19220774.wav,145964,بسم الله الرحمن الرحيم
common_voice_ar_19220773.wav,122924,لماذا تبكي ؟
common_voice_ar_19220775.wav,115244,على رِسْلِك
common_voice_ar_19220777.wav,96044,خسروا الحرب
common_voice_ar_19220776.wav,142124,لم نره في أي مكان
common_voice_ar_19220778.wav,136748,تتحاج إلى أن تحلق شعرك
common_voice_ar_19220780.wav,134444,تركنا القرار الأخير إليه
common_voice_ar_19220779.wav,152108,رقصتي المفضلة هي التانجو
common_voice_ar_19220782.wav,109868,هل جئت وحدك ؟
common_voice_ar_19220781.wav,111404,يا لسوء حظي
common_voice_ar_19220788.wav,117548,سأذهب إلى هناك حتى و لو أمطرت
common_voice_ar_19220789.wav,115244,كل أصحابي لا يشربون القهوة
common_voice_ar_19220790.wav,107564,إنه رجل أناني جدا
common_voice_ar_19220791.wav,117548,ذهب براين إلى المدرسة مع كيت
common_voice_ar_19220792.wav,76844,آلن شاعر
common_voice_ar_19220794.wav,84524,وقع حادث
common_voice_ar_19220795.wav,92204,هل تعيش هنا ؟
common_voice_ar_19220793.wav,126764,إذا لم يكن الآن ، فمتى ؟
common_voice_ar_19220797.wav,94508,ما حال أختك الآن ؟
common_voice_ar_19220796.wav,102188,يَنْبَغِيْ أَنْ تَنَام
common_voice_ar_19220898.wav,148268,إنه لا يسكن في حيي
common_voice_ar_19220900.wav,113708,هوايتي زيارة المعابد القديمة
common_voice_ar_19220899.wav,106028,كادت أن تصدمني سيارة
common_voice_ar_19220901.wav,103724,تكره أمي كتابة الرسائل
common_voice_ar_19220902.wav,99884,الأولاد نائمون
common_voice_ar_19065068.wav,109868,لمن هذه الكتب ؟
common_voice_ar_19065070.wav,155948,ليس لدى آن أصدقاء لتلعب معهم
common_voice_ar_19065069.wav,125228,اندلع حريق قرب منزلي
common_voice_ar_19065071.wav,119084,إن ذلك صعب جداً عليّ
common_voice_ar_19065087.wav,113708,كان لديه شعر أشيب
common_voice_ar_19065088.wav,199724,لقد اعارني كتابين ، لكنني لم اقرأ ايا منهما بعد
common_voice_ar_19065089.wav,159788,كان من عادتها أنها كانت تزورني باستمرار
common_voice_ar_19065090.wav,125228,انتهت المباراة بالتعادل
common_voice_ar_19065097.wav,84524,كلمني
common_voice_ar_19065098.wav,92204,هذه نكتة
common_voice_ar_19065099.wav,96044,أنا أثق فيك
common_voice_ar_19065101.wav,117548,هل كتبت الواجب بنفسك ؟
common_voice_ar_19065067.wav,234284,المال لا يجلب السعادة لكن يسمح لنا ان نعيش تعاستنا برفاهية
common_voice_ar_19065100.wav,98348,هل معك ولاعة ؟
common_voice_ar_19065117.wav,142124,وجدنا الباب الرئيسي مقفل
common_voice_ar_19065119.wav,129068,أتحس بوجع في بطنك ؟
common_voice_ar_19065120.wav,94508,هل أنت سعيد ؟
common_voice_ar_19065121.wav,115244,يتحدث بسرعة كبيرة
common_voice_ar_19065132.wav,115244,كنت أحب السباحة
common_voice_ar_19065134.wav,149804,كل قطة لها شخصيتها المستقلة
common_voice_ar_19065133.wav,152108,الأبطال دائماً يصلون متأخرين
common_voice_ar_19065135.wav,107564,سيُعقد اجتماعٌ غداً
common_voice_ar_19065136.wav,102188,إجابتك صحيحة
common_voice_ar_19065149.wav,107564,أيمكنك اللعب معي ؟
common_voice_ar_19065148.wav,99884,هل تعرفه ؟
common_voice_ar_19065151.wav,117548,أمطرت بكثرة هذا العام
common_voice_ar_19065152.wav,113708,الجوّ بارد جداً هذا الشتاء
common_voice_ar_19065188.wav,106028,ذهبت اليوم إلى الطبيب
common_voice_ar_19065190.wav,129068,ليس لدي علم من أين جاءت
common_voice_ar_19065193.wav,171308,في أوروبا و أمريكا يعتبر الناس الكلاب أفراداً من العائلة
common_voice_ar_19065197.wav,122924,هذا سؤال مهم جداً
common_voice_ar_19138585.wav,134444,أيمكنني أن أتصفح دليل الهاتف ؟
common_voice_ar_19065091.wav,175148,وكانت هذه محادثتهم الوحيدة طوال الوجبة
common_voice_ar_19065118.wav,126764,أنا لا أحاول سلب حقوقك
common_voice_ar_19138587.wav,190508,وحتى الآن إذا لم تكن لديه أي كلمات ليقول
common_voice_ar_19065195.wav,122924,هناك اثنا عشر شهرًا في السنة
common_voice_ar_19138588.wav,149804,لا تبق التلفاز مفتوحاً
common_voice_ar_19138589.wav,176684,على حد علمي ، هو شخص أمين
common_voice_ar_19138615.wav,182828,وآمل أن يكون لديك الكثير من السلسلة ، كابتن يونغ
common_voice_ar_19138618.wav,136748,سيفوز بيل ، أليس كذلك ؟
common_voice_ar_19138616.wav,121388,بعض الثعابين سامة
common_voice_ar_19138586.wav,134444,لقد خالفت القانون
common_voice_ar_19138620.wav,178988,ناولني علبة زبدة الفول السوداني مع المربى إذا سمحت
common_voice_ar_19138621.wav,125228,وصلنا إلى المكتب في الوقت المطلوب
common_voice_ar_19138662.wav,99884,لم نرها مطلقاً
common_voice_ar_19138664.wav,111404,استيقظت السابعة صباحاً
common_voice_ar_19138663.wav,109868,أنت طويل و لكنه أطول
common_voice_ar_19138665.wav,99884,من الأفضل لك الذهاب
common_voice_ar_19138670.wav,113708,أعد الكتاب حيث وجدته
common_voice_ar_19138692.wav,126764,كل شيء في الوقت المناسب
common_voice_ar_19138698.wav,113708,قد بحذر من فضلك
common_voice_ar_19138701.wav,119084,لا يمكنني فعل ذلك
common_voice_ar_19138703.wav,119084,اِندلعت الحرب فجأة
common_voice_ar_19138713.wav,122924,يمكنه التحدث والقراءة باللغة الروسية
common_voice_ar_19138714.wav,132908,لماذا تلومني على ما حصل ؟
common_voice_ar_19138715.wav,115244,كرم أحسن طالب في المدرسة
common_voice_ar_19138716.wav,125228,كم مجلة على المكتب ؟
common_voice_ar_19138695.wav,113708,لن يُغَيِّرَ ذلك شيئًا
common_voice_ar_19138712.wav,117548,كان باسط رجلاً شرسًا
common_voice_ar_19138728.wav,103724,ضحكت
common_voice_ar_19138729.wav,117548,أيمكنني أن أقول شيئاً ؟
common_voice_ar_19138730.wav,122924,أمسكت فراشة جميلة
common_voice_ar_19138731.wav,140588,خرجت على المعاش السنة الفائتة
common_voice_ar_19138758.wav,125228,ما الذي تفكر فيه ؟
common_voice_ar_19138757.wav,121388,أحب التزحلق على الثلج
common_voice_ar_19138765.wav,142124,طبع هذا الكتاب في انجلترا
common_voice_ar_19138796.wav,134444,بسم الله الرحمن الرحيم
common_voice_ar_19138760.wav,145964,سأنزل من القطار عند المحطة القادمة
common_voice_ar_19138762.wav,115244,صدور الأحرار قبور الاسرار
common_voice_ar_19138798.wav,113708,هل هي طبيبة ؟
common_voice_ar_19138799.wav,125228,كل كلمة في هذا القاموس مهمة
common_voice_ar_19138800.wav,96044,ماذا حصل هنا ؟
common_voice_ar_19138801.wav,205868,اقبل نعمة الأب ، ومعه ، هذا
common_voice_ar_19138817.wav,149804,ستنجزه خلال أربعاً و عشرين ساعة
common_voice_ar_19138818.wav,122924,أيمكنك أن تثبت ذلك ؟
common_voice_ar_19138820.wav,132908,تستطيع السباحة ، أليس كذلك ؟
common_voice_ar_19228521.wav,169004,الرقم إثنا عشر عدد زوجيّ
common_voice_ar_19228522.wav,115244,يؤدي هذا الطريق إلى المحطة
common_voice_ar_19228523.wav,138284,هل الساعة الثالثة توقيت مناسب ؟
common_voice_ar_19228529.wav,113708,كيف جئت إلى هنا ؟
common_voice_ar_19228533.wav,121388,كنت أشاهد التلفاز حينها
common_voice_ar_19228546.wav,103724,لا ليس معي
common_voice_ar_19228547.wav,113708,أحدهم سرق محفظتي
common_voice_ar_19228548.wav,126764,يتألف المجلس من أربعة أعضاء
common_voice_ar_19228549.wav,119084,من سيصبح الضّحيّة التّالية ؟
common_voice_ar_19228564.wav,99884,هذا لطف منك
common_voice_ar_19228550.wav,119084,أريد أن أقول لك شيئاً
common_voice_ar_19138821.wav,142124,في هذه الظروف ، لا يمكننا النجاح
common_voice_ar_19228562.wav,113708,من أين جئت بالساعة ؟
common_voice_ar_19228567.wav,119084,أتوقع منك أن تساعدني
common_voice_ar_19228571.wav,94508,يبدو متعباً
common_voice_ar_19228566.wav,94508,ذلك سبب انفعاله
common_voice_ar_19228565.wav,94508,كانت ماري في المجر
common_voice_ar_19228574.wav,138284,هناك شئ واحد آخرعليّ فعله
common_voice_ar_19228572.wav,99884,إنّ الكتابَ سهلٌ
common_voice_ar_19228573.wav,82988,أين ذهب ؟
common_voice_ar_19228575.wav,134444,كم من الوقت يلزم للوصول إلى المحطّة
common_voice_ar_19228616.wav,92204,إنها لذيذة
common_voice_ar_19228618.wav,165164,لقد بقيت في المنزل لأنني كنت مصاباً بالزكام
common_voice_ar_19228617.wav,134444,تستخدم سيارتي الكثير من الوقود
common_voice_ar_19228619.wav,111404,لولا نصائحك لفشلت
common_voice_ar_19275693.wav,125228,انتهت من قراءة الرسالة
common_voice_ar_19228620.wav,106028,ماذا قلت لبولا ؟
common_voice_ar_19275692.wav,115244,سُرقت محفظتي بالأمس
common_voice_ar_19275694.wav,106028,ما هو مجال عملك ؟
common_voice_ar_19275696.wav,125228,لم أكن مشغولاً بالأمس
common_voice_ar_19275695.wav,109868,إنه لم يعلم بذلك
common_voice_ar_19275697.wav,153644,عادة ما تخلد إلى السرير الساعة التاسعة
common_voice_ar_19275698.wav,109868,أثلجت بشدة الأمس
common_voice_ar_19275699.wav,121388,نحن لا نعرف الحقيقة بعد
common_voice_ar_19275700.wav,153644,خدعها
common_voice_ar_19275701.wav,125228,و ماذا لو حصل ذلك ؟
common_voice_ar_19275749.wav,142124,نادرا ما يكتب رسالة إلى والديه
common_voice_ar_19275750.wav,111404,إغسل الصحون يا بن
common_voice_ar_19275748.wav,136748,من فضلك أقفل الباب بهدوء
common_voice_ar_19275752.wav,111404,ماذا فعلت بتلك الكاميرا ؟
common_voice_ar_19275751.wav,140588,عليك أن تدرس بجهد أكثر من ذلك
common_voice_ar_19275753.wav,109868,كنت جائعاً و عطشاً
common_voice_ar_19275755.wav,121388,البيت انهدم في هزة أرضية
common_voice_ar_19275754.wav,145964,ترجم الجمل التي تحتها خط
common_voice_ar_19275756.wav,130604,أختي تسكن بالقرب من يوكوهاما
common_voice_ar_19275757.wav,132908,ذاك الفندق قريب جداً من البحيرة
common_voice_ar_19332354.wav,133676,مرة أخرى كان قد فعل الشيء الكبير
common_voice_ar_19332355.wav,92204,هل سيعود يوماً ما ؟
common_voice_ar_19332358.wav,152108,من الأفضل لك أن تنام
common_voice_ar_19332359.wav,116012,أحياناً يكون الصبر لا يُطاق
common_voice_ar_19332357.wav,115244,بلغ جون أني اتصلت من فضلك
common_voice_ar_19332361.wav,98348,متى وصلت إلى هناك ؟
common_voice_ar_19332360.wav,97580,الدخول للموظفين فقط
common_voice_ar_19332363.wav,81452,مع من تريد التحدث ؟
common_voice_ar_19332362.wav,87596,هل هذا ذهب خالص ؟
common_voice_ar_19332364.wav,116012,يمكنني قراءة الأسبانية بسهولة
common_voice_ar_19332365.wav,87596,لم أقصد فعل ذلك
common_voice_ar_19332367.wav,92972,عرفت أنك ستأتي
common_voice_ar_19332366.wav,76844,ساعدني بوب
common_voice_ar_19332356.wav,158252,لا أريد أن أكون ثقيلَ الظِّل ، أريد أن أكون رائعًا
common_voice_ar_19332369.wav,93740,أخذت الكلمة من فمي
common_voice_ar_19332368.wav,99884,قابلتها في طريقي إلى المدرسة
common_voice_ar_19332370.wav,89132,إحدى حقائبي مفقودة
common_voice_ar_19332373.wav,92972,جلسوا تحت ظل شجرة
common_voice_ar_19332372.wav,83756,أين الشاي بالحليب ؟
common_voice_ar_19332371.wav,102188,أريد أن أذهب إلى كيوتو
common_voice_ar_19332374.wav,99116,أحب الأفلام الأمريكية
common_voice_ar_19332376.wav,109100,مدّ يده لأخذ التفاحة
common_voice_ar_19332375.wav,82220,جفّ هذا القلم
common_voice_ar_19332377.wav,126764,استمر المؤتمر حتى الساعة الخامسة
common_voice_ar_19332380.wav,92972,أظن أنها غير سعيدة
common_voice_ar_19332379.wav,102956,للنادي ثلاثون مشترك
common_voice_ar_19332381.wav,117548,آه ، كانت حلوة في أذني
common_voice_ar_19332378.wav,115244,وكان الهواء يزداد برودة
common_voice_ar_19332382.wav,106796,إنه يحفر قبره بنفسه
common_voice_ar_19332383.wav,130604,لقد حذّرت الأولاد من اللعب على الطريق
common_voice_ar_19332385.wav,105260,فرصتنا في الفوز ضئيلة
common_voice_ar_19332384.wav,102956,اتصلت بي بعد الظهر
common_voice_ar_19332387.wav,104492,إقترح الرئيس خطة جديدة
common_voice_ar_19332388.wav,122924,قل لي لماذا تريد الذهاب الى هناك
common_voice_ar_19332389.wav,188204,رُبّما أستسلِمُ قريبًا وآخُذ قيلولةً بدلا من ذلك
common_voice_ar_19332392.wav,112172,ادرس بجد كي لا ترسب
common_voice_ar_19332391.wav,98348,طلبت مني أن أفتح النافذة
common_voice_ar_19332393.wav,96044,ربما ستمطر الليلة
common_voice_ar_19332386.wav,96812,أعلم أنه يراقبني
common_voice_ar_19332394.wav,142892,لا أحب أن أطبخ عندما يكون الجو حارّاً
common_voice_ar_19332395.wav,97580,الجو معتدل هنا
common_voice_ar_19332398.wav,116012,سألتني إذا كنت على ما يرام
common_voice_ar_19332396.wav,96812,اليوم هو عيد الإستقلال
common_voice_ar_19332399.wav,83756,تعال معي إذا سمحت
common_voice_ar_19332402.wav,126764,إنه يقود سيارته الخاصة
common_voice_ar_19332400.wav,102956,إنه سعيد رغم فقره
common_voice_ar_19332397.wav,119084,اندلع حريق قرب منزلي
common_voice_ar_19173836.wav,159788,تتألف هذه النظرية من ثلاثة أجزاء
common_voice_ar_19332403.wav,95276,أعزف لشوبان
common_voice_ar_19173838.wav,103724,ها قد أتت
common_voice_ar_19173837.wav,122924,لقد فاجأت الجميع
common_voice_ar_19173840.wav,144428,هل تعرف إذا تتحدث الإنغليزية ؟
common_voice_ar_19173839.wav,134444,قال توم مبتسماً  مرحباً
common_voice_ar_19173853.wav,115244,دمتريوس يشتمني
common_voice_ar_19173854.wav,129068,إِلَى مَتَى سَتَبْقَى فِي شَنَجِهاي ؟
common_voice_ar_19332401.wav,135980,يعزف على البيانو بشكل جيد جداً
common_voice_ar_19173855.wav,134444,ما رأيك في اللغة اليابانية ؟
common_voice_ar_19173873.wav,96044,كانت أمي تبكي
common_voice_ar_19173874.wav,117548,أمضت طفولة سعيدة
common_voice_ar_19173875.wav,80684,هو خالي
common_voice_ar_19173876.wav,222764,بإمكانك أن تعرف عن أي شيء في لحظة إذا بحثت باستخدام جوجل    جوجل ؟
common_voice_ar_19173877.wav,126764,يمكنها ان تعد من واحد إلى عشرة
common_voice_ar_19173878.wav,111404,رأيت ذلك بأم عيني
common_voice_ar_19173856.wav,136748,إقترح الرئيس خطة جديدة
common_voice_ar_19173857.wav,129068,لا تنس أن لدينا واجباً
common_voice_ar_19173889.wav,115244,أتستطيع الكلام بالألمانية ؟
common_voice_ar_19173880.wav,99884,لدينا أذنان
common_voice_ar_19173879.wav,103724,أفترض أنك جائع
common_voice_ar_19173881.wav,175148,الحياة بدون خيبات ستكون مسطحة وبلا معنى
common_voice_ar_19173892.wav,102188,أين معجون الأسنان ؟
common_voice_ar_19173891.wav,98348,أتشاهد التلفاز ؟
common_voice_ar_19173905.wav,98348,هل تلك عربتك ؟
common_voice_ar_19173907.wav,138284,التعليم في هذا العالم يُخيِّبُ آماليْ
common_voice_ar_19173910.wav,103724,يمكنك فتح النافذة
common_voice_ar_19173908.wav,107564,أعتقد أنك مصيب
common_voice_ar_19173921.wav,106028,خسر توم وظيفته
common_voice_ar_19173923.wav,102188,أنظر إلى الولد و هو يقفز
common_voice_ar_19173919.wav,113708,أتوقّع أن يصل قريباً
common_voice_ar_19173926.wav,175148,وأخبرني بأن العلم نور ونور الله لا يُهدى لعاصي
common_voice_ar_19173927.wav,113708,لا يسمح لي أبي بقيادة السيارة
common_voice_ar_19173933.wav,134444,بالرغم من أنها فقيرة ، إلا أنها راضية
common_voice_ar_19173934.wav,121388,سأقوم بغسل الصحون بما أنك طبختَ
common_voice_ar_19173936.wav,99884,ماذا أفعل الآن بعد أن أصبحت عضواً ؟
common_voice_ar_19173935.wav,106028,مر على موتها عشر سنين
common_voice_ar_19173945.wav,94508,فقدت حقيبتي
common_voice_ar_19173943.wav,82988,ما الذي يحدث ؟
common_voice_ar_19173937.wav,106028,يستيقظ جدي باكراً
common_voice_ar_19173912.wav,115244,أريد أن أجرب ذلك
common_voice_ar_19173961.wav,107564,لدي كلب و قطة
common_voice_ar_19173960.wav,90668,أتلعب التنس ؟
common_voice_ar_19173959.wav,96044,من يهمّه ؟
common_voice_ar_19173958.wav,115244,تزوجَتْ من رجل غني
common_voice_ar_19173969.wav,73004,أين الولد ؟
common_voice_ar_19173970.wav,111404,مررت بكلب في طريقي إلى البيت
common_voice_ar_19173962.wav,117548,الأسبانية هي لغتها الأم
common_voice_ar_19173968.wav,136748,يجب عليك أن لا تفوت فرصة مشاهدتها
common_voice_ar_19062370.wav,156716,وُلد الكلب منذ شهرين
common_voice_ar_19062371.wav,200492,لقد عاد كل العمال لمنازلهم عدا واحد
common_voice_ar_19065720.wav,145964,هذا الفندق أفضل من ذاك الفندق
common_voice_ar_19065721.wav,116780,أنا معتز يا دكتور
common_voice_ar_19065719.wav,106796,لماذا أنا ؟
common_voice_ar_19173972.wav,111404,ما قلته ليس له أي معنى
common_voice_ar_19065758.wav,149804,لا بد أن الريف جميل للغاية
common_voice_ar_19173971.wav,102188,المكتبة في الطابق الرابع
common_voice_ar_19065763.wav,160556,تقول أنك تتعمدُ إخفاء مظهرك الحسن ؟
common_voice_ar_19077321.wav,134444,عليك أن تتحكم بنزواتك
common_voice_ar_19065764.wav,129068,ساعدني أخي أن أحل واجبي
common_voice_ar_19077323.wav,116780,قابلته في المحطة
common_voice_ar_19077324.wav,135212,وصل إلى لندن البارحة
common_voice_ar_19077326.wav,80684,هذا دفتري
common_voice_ar_19077332.wav,112172,حان وقت الذهاب
common_voice_ar_19077333.wav,208940,إني أبحث عن كتاب عن اسبانيا في العصور الوسطى
common_voice_ar_19077334.wav,106796,هل صححت الإمتحانات ؟
common_voice_ar_19077367.wav,188204,ليس من السهل تعلم لغة جديدة بعد سن الخمسين
common_voice_ar_19077368.wav,140588,سأذهب بغض النظر عن مجيئه
common_voice_ar_19077336.wav,145964,هوايتها الوحيدة هي جمع الطوابع
common_voice_ar_19077372.wav,127532,لا أعرف ما مصدرها
